transportes e mobilidade urbana	o objetivo desta disciplina é desenvolver conhecimentos teóricos e práticos sobre os sistemas de transportes e a mobilidade urbana; estimulando a crítica sobre os problemas relativos aos transportes e o desenvolvimento urbano. o programa aborda os contextos históricos e socioespaciais, a complexidade das relações de transportes e desenvolvimento, a caracterização da diversidade espacial, a relação entre circulação e transporte urbano e a teoria do urbanismo, marcos institucionais, a evolução da organização dos sistemas de transportes, o plano nacional de mobilidade urbana, a articulação entre políticas de transpores, tópicos sobre gestão da mobilidade e transporte urbano.
transportes, uso e ocupação do solo	o objetivo da disciplina é apresentar e discutir fundamentos teóricos de modelos integrados de transportes e uso e ocupação do solo, através do uso de ferramentas de macrosimulação. o programa da disciplina aborda tópicos sobre: economia espacial; modelo gravitacional e de máxima entropia; matriz insumo-produto; teoria do consumidor; microeconomia; modelos integrados de demanda de serviços de transportes e uso e ocupação do solo; técnicas de modelagem para planos integrados de transportes urbanos e planos regionais de logística; macrosimulação; modelagem de interações entre projetos habitacionais, institucionais, industriais e de circulação; estudos de cenários socioeconômicos; planos de desenvolvimento urbano; e projetos estratégicos de transportes.
tubulações industriais	tubos: materiais, processos de fabricação, normas. válvulas e acessórios de tubulações. projeto de instalações industriais. montagem e testes. introdução à flexibilidade de tubulações.
tv digital	introdução aos sistemas de tv: sinal de vídeo composto, sistemas de radiodifusão de tv; sistemas de tv analógicos: padrões pal, ntsc e secam. transmissão e recepção de sinais de tv analógicos; sistemas de tv digital: padrões atsc, dvb e isdb, transmissão e recepção de sinais de tv digital, fundamentos da codificação: codificação de vídeo, codificação de áudio, feixe de transporte (transport stream); sistema brasileiro de tv digital.
unidades de conservação da natureza	histórico e concepções de unidades de conservação. criação de unidades de conservação no brasil: da beleza cênica à conservação da biodiversidade. o sistema nacional de unidades de conservação e seus regulamentos. critérios técnicos para a criação de unidades de conservação. os instrumentos de manejo e gestão das unidades de conservação. áreas verdes urbanas na conservação. o gerenciamento de unidades de conservação. conflitos e oportunidades das unidades de conservação.
urbanização brasileira	o processo de urbanização brasileira. os problemas urbanos. estudo das características do espaço interurbano brasileiro. ocupação do território e processo de urbanização. desequilíbrios regionais e concentração urbana. aspectos jurídicos, institucionais, sociais, culturais e ambientais do processo de formação e uso do espaço urbano brasileiro. a questão fundiária e urbanização legal e ilegal. relações entre uso do solo e infraestrutura, habitação e mobilidade urbanas. segregação urbana. urbanização dispersa, formação de novas centralidades e dinâmicas de áreas centrais.
uso do solo urbano	a percepção do espaço intra-urbano, identificação e análise dos condicionantes do uso do solo, localização das atividades urbanas, significados urbanos, disputa pelo espaço urbano e identificação dos conflitos de uso e em especial dos conflitos ambientais. a análise e as intervenções urbanísticas. leitura e percepção da forma urbana; morfologia do da cidade e índices urbanísticos; relações entre espaço edificado e espaço livre; usos do solo e acessibilidade; imagem da cidade; significados urbanos; apropriação do espaço urbano e conflitos urbanos e ambientais, instrumentos urbanístico tratam do uso e ocupação do solo.
uso final de energia e eficiência energética	conservação de energia - conceitos fundamentais; auditoria energética. formas de transformação de energia. determinação da eficiência em sistemas energéticos. tipos de lâmpadas. bombas. ventiladores. refrigeração e ar condicionado. caldeiras e fornos. motores de indução trifásicos. sistemas de aquecimento. sistemas de utilização das energias fósseis. a energia nos sistemas de transporte. motor a combustão interna (mci). motor diesel. uso da energia no setor industrial. utilização do hidrogênio. o problema do aumento da demanda e os empreendimentos energéticos. balanço energético segundo o uso de energia; segmentação do consumo de energia e detalhamento dos diferentes usos finais encontrados no brasil e nos principais países do planeta; conceito de eficiência energética; indicadores de eficiência energética; uso eficiente de energia elétrica em iluminação, força motriz e no condicionamento ambiental; programas de conservação de energia elétrica: políticas e estratégias de combate ao desperdício de energia; sistemas de gerenciamento do uso da energia; aspectos de racionalização sob o enfoque tarifário; gerenciamento pelo lado da demanda e diagnóstico energético; gerência energética e análise econômica da conservação de energia. qualidade dos equipamentos de usos finais. avanços tecnológicos. tecnologias eficientes. uso de modelos matemáticos e simulações para avaliar a substituição de tecnologias.
variáveis complexas e aplicações	números complexos e forma polar. funções complexas: limite, continuidade, derivação. funções analíticas e as condições de cauchy-riemann. funções exponencial, trigonométricas e hiperbólicas. funções multivalentes, logaritmo. integrais de linha, fórmula integral de cauchy-goursat e consequências. séries e convergência, séries de taylor e de laurent. singularidades e resíduos. teorema dos resíduos e aplicação ao cálculo de integrais de funções reais. transformações conformes e aplicações.
ventilação industrial e ar comprimido	princípios da ventilação e da toxicologia. ventilação para diluição, controle térmico e por exaustão. ventilação natural. componentes de sistemas de ventilação. ar comprimido: princípios, usos, componentes. especificação do sistema.
vibrações	análise de vibrações de sistemas com um grau de liberdade. análise de vibração de sistemas discretos com n graus de liberdade. análise de vibrações de sistemas contínuos. métodos de aproximação. exemplos de aplicações.
